SMILES,inchi_key,rf_lipo
CCCCC(=O)Nc1ccc(-c2ccccc2Cl)cc1-c1ccccc1-c1ccccc1,BHRJBTKPMBALLJ-UHFFFAOYSA-N,3.6351228288342448
CC(C(=O)Nc1ccc(-c2ccccc2Cl)cc1-c1ccccc1Cl)c1cc(F)c(F)cc1-c1ccccc1,BIBHOXIHYUAKHE-UHFFFAOYSA-N,3.6024624146694153
O=C(CCCOc1ccc(F)cc1)c1cncc(-c2ccccc2Cl)c1-c1ccccc1,BILAFMYLVSKLCX-UHFFFAOYSA-N,3.393754465307355
CCc1ccccc1-c1c(-c2ccccc2)ccc(-c2ccccc2Cl)c1-c1ccccc1,BIMMBNXMUYQRGB-UHFFFAOYSA-N,3.448802692706126
CCc1sc(-c2ccccc2-c2ccccc2Cl)cc1-c1ccccc1-c1ccccc1,BIXPDUKBMKSIKT-UHFFFAOYSA-N,3.4781236348962317
CCCCCCCC(=O)Nc1c(-c2ccccc2)ccc(-c2ccccc2Cl)c1-c1ccc(F)cc1,BJBQLALNWNKSBJ-UHFFFAOYSA-N,3.4077687269413963
COc1cc(F)ccc1-c1ccccc1-c1ccc(Nc2ccccn2)cc1-c1ccccc1,BJCZQISSNOHODQ-UHFFFAOYSA-N,3.4715586381723127
COCCCCCc1c(F)cccc1-c1ccc(-c2ccccc2CCCCCCCc2ccccc2-c2ccccc2-c2ccccc2F)cc1,BJIICFLLGVGSSB-UHFFFAOYSA-N,3.189951368893321
Cc1ccccc1C(=CCCc1ccccc1)c1ccccc1,BJLJTMBYEVBIAK-UHFFFAOYSA-N,3.4110189863787963
Cc1ccc(CCOc2ccccc2)cc1-n1cnc2ccccc21,BJZOJLCUFCSEMV-UHFFFAOYSA-N,3.343259292174522
CCCCCc1ccc(-c2ccccc2Oc2ccccc2)cc1-c1ccccc1,BKYBFTIOEWESPZ-UHFFFAOYSA-N,3.6506284082496125
CC(COCCc1ccccc1)c1cc(-c2ccccc2-c2ccccn2)ccc1-c1ccccc1,BKYUAVNHIMUBAK-UHFFFAOYSA-N,3.4096534951736555
COc1ccc(F)cc1-c1ccccc1-c1ccc(-c2ccccc2Cl)cc1-c1ccccc1-c1ccccc1,BKYYOPXIYKKQBA-UHFFFAOYSA-N,3.4799763970827886
Cc1cc(=O)c2ccccc2nc1-c1ccccc1,BLJLTXSPRQPXMJ-UHFFFAOYSA-N,2.87049753103837
CCNc1ccc(CC(=O)Nc2cccc(-c3ccccn3)n2)cc1,BLKNIXKYQXOVPB-UHFFFAOYSA-N,3.124834319395455
CCCc1ccc(C)c(-c2ccccc2-c2ccccc2Cl)c1-c1ccccc1,BLRIVWBOJGOLPG-UHFFFAOYSA-N,3.414887922360529
Cc1ccc(-c2ccccc2-c2ccccc2Cl)cc1-c1ccccc1,BLZGEQWXBOQVQD-UHFFFAOYSA-N,3.4354647874116147
CCCCCCc1c(-c2ccccc2Oc2ccccc2)ccc(-c2ccccc2Cl)c1-c1ccccc1,BMPUWRBJDDGFAW-UHFFFAOYSA-N,3.5282375868972338
CCCc1ccc(-c2ccccc2Cl)cc1-c1ccccc1,BMURKGMNFBIACE-UHFFFAOYSA-N,3.534890737240513
O=C1c2ccccc2CCc2ccccc21,BMVWCPGVLSILMU-UHFFFAOYSA-N,2.737456730831052
Cc1cc(CC(=O)Nc2ccccc2-c2ccccc2-c2ccccc2Cl)ccc1-c1ccsc1,BMYKCBFTNHCXRS-UHFFFAOYSA-N,3.5515083924694295
Cc1cc(CCCc2ccccc2C(c2ccccc2)c2ccccc2)ccc1-c1ccccc1,BNHYEQKJLWITTC-UHFFFAOYSA-N,3.4636181932306447
Cc1cc(CCCCc2ccccc2)cc(-c2ccccc2C(=O)Nc2cccc(Cl)c2)n1,BNMDDIUPAZFSPT-UHFFFAOYSA-N,3.3699275209144735
CCCCCc1c(-c2ccccc2)ccc(-c2csc3ccccc23)c1-c1ccccc1,BNRJNKJYMSFWEP-UHFFFAOYSA-N,3.42730748625124
CCN(C(=O)Cc1ccc(-c2ccccc2)cc1-c1ccccc1F)c1ccccc1,BNXPIQCXZPXNIK-UHFFFAOYSA-N,3.6981860205727783
CCCCC(=O)Nc1ccc(-c2ccccc2Nc2cccc(F)c2)cc1-c1ccccc1,BOCSNSPODVQKHZ-UHFFFAOYSA-N,3.646276802821623
COc1ccc(F)cc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1C(=Cc1cscc1Cl)N(c1ccccc1)C1CCCCC1,BOGBBRXEUVPGCU-UHFFFAOYSA-N,3.428504517685704
CCCCCc1c(-c2ccccc2)ccnc1-c1ccccc1CCC(=O)Nc1cccc(Cl)c1Cl,BPEVJCXYDPIRNF-UHFFFAOYSA-N,3.4443625893657064
O=C(c1cc(F)ccc1F)c1ccc(F)cc1-c1ccccc1-c1ccccc1F,BPPVFDNYICQVDJ-UHFFFAOYSA-N,3.3812192529834992
CCCCc1cc(-c2ccccc2CCc2ccccc2Cl)ccc1-c1ccccc1,BRHBKKWLFJPNFJ-UHFFFAOYSA-N,3.428654196161196
Nc1ccccc1-c1ccccc1-c1ccc(C(F)(F)F)cc1,BSQHHKJOSRPVGG-UHFFFAOYSA-N,3.1172923182834267
CCc1cc(-c2ccccc2-c2ccccn2)cc2ccccc12,BSYHTKNFRFSZAF-UHFFFAOYSA-N,3.3480300891207224
O=C(CCCCc1ccccc1CCCCCc1ccccc1)c1ccccc1,BUPQETPOJYULML-UHFFFAOYSA-N,3.3712819945119965
CCCCc1c(-c2ccccc2-c2ccccc2F)ccnc1-c1ccccc1C(F)(F)Nc1ccccc1,BUQPXLITUFOZQC-UHFFFAOYSA-N,3.571063451604384
CCNC(=O)Cc1nc(Nc2ccccc2F)ccc1-c1ccccc1Cc1ccccc1F,BUVQPDJXCAMVMY-UHFFFAOYSA-N,3.558905805227708
CCC(c1ccccc1)c1ccc(Nc2ccccc2F)nc1-c1ccccc1,BVVNKMBFZMNATC-UHFFFAOYSA-N,3.637311566473492
O=C(Cc1ccccc1)Nc1cccc(-c2ccccc2Cl)c1-c1ccccc1,BWDOADYCUJIYCT-UHFFFAOYSA-N,3.277734555558683
Cc1cc(F)ccc1-c1ccccc1-c1ccccc1C(=O)Nc1ccccc1,BWMXGTWEHFODQQ-UHFFFAOYSA-N,3.5684020224727
CCCCc1c(-c2ccccc2CCCc2ccccc2)ccc(-c2ccccc2)c1-c1ccccc1,BWPJXDCYFOBCCW-UHFFFAOYSA-N,3.4033444026810797
Nc1ccc(-c2ccccc2Cl)cc1-c1ccc(F)cc1,BWPOLFCNDNXULV-UHFFFAOYSA-N,3.285145444989216
CCN(Oc1ccc(-c2ccccc2)cc1-c1ccccc1-c1ccccc1-c1ccccc1)c1ccccc1,BWQOGCBGMGCFRX-UHFFFAOYSA-N,3.548607651730863
CCCCc1cc(F)ccc1-c1ccc(-c2ccccc2-c2ccccc2CC(=O)Nc2ccccc2F)cc1,BXIWKLJHZOCCHM-UHFFFAOYSA-N,3.416193780043483
Cc1cccc(NC(=O)CCc2ccccc2CCc2ccccc2-c2ccc(-c3ccccc3-c3ccccc3C)c(-c3cccs3)c2)c1,BYDXGUUKBVCHMV-UHFFFAOYSA-N,3.321888046510629
CCCCCCCCCCCCCCCCCCc1c([S+](C)=O)ccc(-c2ccccc2F)c1-c1ccccc1,BYGDJCAGPHJLMO-UHFFFAOYSA-N,3.0207176720996696
Cc1cccc(-c2ccccc2Cl)c1-c1ccccc1,BZEDCWXMOVPQQZ-UHFFFAOYSA-N,2.9471940981240983
CCCCCCCc1c(-c2ccccc2-c2ccccc2F)ccc(=O)n1-c1ccccc1,BZXMJXPUJFLHAD-UHFFFAOYSA-N,3.7186984187080987
COc1ccc(-c2ccccc2-c2cccc(F)c2)cc1-c1ccccc1,CABHUBSCEBNTAI-UHFFFAOYSA-N,3.3659888943248344
CCCCCCCc1cc(F)ccc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1,CAEAFVWXWLVLMA-UHFFFAOYSA-N,3.4969307600090924
CCN(CCCc1ccc(F)cc1)C1CCN(C(=O)c2ccccc2)CC1,CAJAPMDBWYMAKN-UHFFFAOYSA-N,3.018816000000001
N#CCNC(=O)C1CCCCC1C(=O)Nc1ccc(Cl)cc1,CAWDCFZQUQWVAJ-UHFFFAOYSA-N,2.1448367330542895
O=C(Cc1ccccc1O)c1ccccc1Br,CBCQTZKPIHPELS-UHFFFAOYSA-N,2.946765696852202
CN(C(=O)Cc1ccc(-c2ccccc2Cl)cc1)c1ccccc1,CBEGPQJMYCFAKS-UHFFFAOYSA-N,3.4564718092451256
CC1=C(c2ccccc2CCCCCC2=CC=CC(c3cnccc3F)=NC=C2Cl)N=C1c1ccccc1,CBGKMOJDIDIZMG-UHFFFAOYSA-N,3.2307618444361155
CNC(=O)Nc1c(-c2ccccc2)cccc1-c1ccc(F)cc1-c1ccccc1-c1ccccc1C(=Cc1ccccc1F)c1ccccc1Cl,CBIVIQAGGDRRQJ-UHFFFAOYSA-N,3.418428216837206
CNc1c(-c2ccccc2)cc(-c2ccccc2COc2ccccc2)c(-c2ccccc2F)c1-c1ccccc1C,CBJMSOAHAMIMSQ-UHFFFAOYSA-N,3.6058925861451776
CCCCCc1cc(OCCCCc2ccccc2)cc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)c1,CBKPAFKOTYMZKQ-UHFFFAOYSA-N,3.4003500896762846
COCC(Nc1cccc(-c2ccccc2Cl)c1)c1ccccc1F,CBMQFKFZUQCRIP-UHFFFAOYSA-N,3.3406574219039378
