SMILES,inchi_key,rf_lipo
CCN(CC)CCNC(=O)c1cnc2cn(-c3cc(C4CC4)[nH]n3)c(Cc3ccnc4ccccc34)nc1-2,ACIIQGCZJHHTEH-UHFFFAOYSA-N,2.5811476190476195
O=C(c1ccccc1)c1c[nH]c2ccccc12,ADHQLIGSIQGNBW-UHFFFAOYSA-N,2.78057914232035
Cc1oc(-c2ccccc2)cc1C(=O)NCc1ccncc1,ADNSKXGEVDLGKY-UHFFFAOYSA-N,3.055418219685431
CC(=O)Nc1ccc2nc(-c3cccc(O)c3)cc(N3CCOCC3)c2n1,ADOZIOTWNLORHU-UHFFFAOYSA-N,2.676719246036003
Nc1nc(-c2ccccc2)nc2ccccc12,AEEMTZOWFJHGNW-UHFFFAOYSA-N,2.515538153365894
CCCCCCC(CO)Nc1nc(SCc2ccncc2)nc2nc(N)sc12,AEGOZQHDIOPDAA-UHFFFAOYSA-N,3.2082885442300015
CNC1CCC(CN2CCN(C(=O)Nc3ccccc3)CC2)C1NS(=O)(=O)c1ccccc1,AEMDHEYQKDBNNI-UHFFFAOYSA-N,1.8452999999999997
O=C1CCOc2nc(OC3CCCC3)c(F)cc21,AENRKJQFBKILGT-UHFFFAOYSA-N,2.399496003356568
CC(C)CC(CO)NS(=O)(=O)c1ccc(C(=O)NCC(c2ccccc2)N2CCCCC2)cc1,AEZHUTANDADFQF-UHFFFAOYSA-N,2.1035999999999997
CN1CCNCc2ccccc2C(=O)N1Cc1ccc(Cl)cc1,AFIWSPVRBPDHPQ-UHFFFAOYSA-N,2.184275
CCCSc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCCC4)cc3)n2)n1C,AFNFGJJFTBZYBI-UHFFFAOYSA-N,2.19062747433761
O=C(NCc1ccccc1Cl)c1ccccc1Cl,AFTFEXOMQDSVDY-UHFFFAOYSA-N,3.177037417519358
c1ccc(-c2cnc3ccccn23)cc1,AFWDAKKJDBULCR-UHFFFAOYSA-N,2.5869914767935485
NC1(C(=O)NC(CCCN2CCCC2)c2ccccc2F)CCN1c1ccccn1,AFZSKSXYHUBPIA-UHFFFAOYSA-N,2.3818441227661227
CC(CO)NS(=O)(=O)c1cccc(C(=O)Nc2cccc(-c3ccccc3)n2)c1,AGBKLXFRFAISBS-UHFFFAOYSA-N,1.843799999999999
COCCOC1=CC2=NC=NC(=C1)Nc1ncc(CC(=O)Nc3cccc(F)c3F)cc1N2,AGDIINCMHOGLHQ-UHFFFAOYSA-N,3.0675693050182553
CN(C)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2N2CCCCC2)cc1,AGYNZWQXIBMUBY-UHFFFAOYSA-N,1.7009250000000002
CCCSc1cc(-c2cccc3[nH]ccc23)ncc1NC1CCCCC1,AHEABRXIQFWFSZ-UHFFFAOYSA-N,3.36119044303252
CCCCN(CCC)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,AHGUYFGIXIOAFO-UHFFFAOYSA-N,2.976692733649981
CC1=NC=C(CO)N(c2ccc(C3CC3)o2)N1c1cc(CC(=O)O)cnc1O,AHOPUECJZFUACM-UHFFFAOYSA-N,0.5805
COc1cc(-c2ccc3cc(-c4ccc(F)cc4)sc3c2)cc(C(N)=O)c1OC,AHRCLVGQAQJRKR-UHFFFAOYSA-N,3.2009684979074966
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,AIKJBQXTSADWNC-UHFFFAOYSA-N,2.7852714285714275
CCc1nc2ccccc2n1CC(=O)O,AIOOJAWBQBWGRB-UHFFFAOYSA-N,0.14897575757575748
CCCC1CC(CCN2CCN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)CC2)N(C(=O)c2ccccc2)C1,AISQSIRFDNHMDN-UHFFFAOYSA-N,2.870533333333333
CCOC(=O)CCC[S+](=O)Nc1ccc2[nH]ncc2c1,AIWZYNWMVCWAJM-UHFFFAOYSA-N,2.193630202790074
CC1C(COC(F)F)OC(n2cnc3c(N)ncnc32)C1O,AIXCGUKDNPWUBU-UHFFFAOYSA-N,1.0416214705882354
Cc1[nH]nc(NC(=O)c2cccc(C(F)(F)F)c2)c1C=Cc1ccncc1,AIYNASQUTDPADS-UHFFFAOYSA-N,3.38616809279948
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,AJOOJNSIVXELDW-UHFFFAOYSA-N,0.5185800000000004
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2cccc(C(F)(F)F)c2)CC1,AJSREGYKXRFFOH-UHFFFAOYSA-N,2.8608992971734155
COc1ccc(-c2cc(C(F)(F)F)ccc2NCC(=O)NS(=O)(=O)c2ccccc2)cc1,AJVYDLYCWBTNFY-UHFFFAOYSA-N,2.3491999999999997
Cc1nc(NC(=O)c2ccco2)nc2cccc(O)c12,AJXLHZOHPQIIDY-UHFFFAOYSA-N,2.304287751879902
Nc1ccccc1Cl,AKCRQHGQIJBRMN-UHFFFAOYSA-N,1.7475342011383737
CS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,AKPGETIOTDUNCJ-UHFFFAOYSA-N,2.624880145521003
CC(C)C1NCCc2c(F)cccc2N1,ALAOLKICLIMZGW-UHFFFAOYSA-N,1.0660337258454105
COc1cc(Nc2nc(OC(C)OC(=O)N3CCCC(N)C3)cc3ccccc23)ccc1Cl,ALCYOCYHZKROFF-UHFFFAOYSA-N,2.46542389445997
CNC(=O)C1=Cc2ccc(NC(=O)CC3CCCC3)cc21,ALSHCTIKKYJSLX-UHFFFAOYSA-N,2.757721746638663
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Cl)cc1,ALYDTJTXZZTPEP-UHFFFAOYSA-N,3.3674
COc1ncc(S(=O)(=O)Nc2ccc(F)cc2)cc1C(N)=O,AMFUWFNXOIKOBT-UHFFFAOYSA-N,0.9829999999999992
Cc1sc(N)nc1NC(CO)OCCN1CCCC1,AMVURYFJIYCBRH-UHFFFAOYSA-N,0.5609438095238095
COc1ccc(OCc2cccc(CC3(O)CN4CCC3CC4)c2)cc1,AMXGDGMAYPHZJC-UHFFFAOYSA-N,2.298034322550668
CC1CNC(CCCN(C(N)=O)S(=O)(=O)Cc2ccc(Cl)cc2)N(C)C1=O,ANCILUUQLOZTNH-UHFFFAOYSA-N,1.4132600000000004
NS(=O)(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,ANHDPUYDDSJERT-UHFFFAOYSA-N,2.842748533931795
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1nc2ccc(F)cc2o1,AOHBJHPXWCBHKO-UHFFFAOYSA-N,0.5284999999999999
CC(C)C1NCCc2ccccc2N1C(=O)CN1CCOCC1,AOHXQHWQMIJZFG-UHFFFAOYSA-N,1.6561803957636574
CC1=CC=C(C(=O)NC2CCCCC2)C(=O)N(C(Cc2ccccc2)C2CCC(C(=O)O)CC2)C=C1Cl,AOKRUAVDYMHBOM-UHFFFAOYSA-N,2.086406666666666
COc1cc(N2CCN(c3ccc(OC4CCC(CN(C)C)C4)cn3)N2)cnc1C,AOUZXFGYKJQXOR-UHFFFAOYSA-N,1.801245263157895
CNc1cnc(C(N)=O)nc1NC(=O)c1ccc(OCc2ccccn2)cc1,APMAUJIBPQPXMR-UHFFFAOYSA-N,2.351066092861222
CCCCc1c(C(=O)NC2CCCCC2)cnn1-c1ccccc1,AQHYYIYCCVZJPP-UHFFFAOYSA-N,2.774447526660569
CC(C)COc1cccc(CC(C)NC(C)C(O)c2ccccc2)c1,AQOYRUCEEQDCCZ-UHFFFAOYSA-N,1.7325333333333333
Cc1ccc(S(=O)(=O)Nc2ccccc2N)cc1,AQUNQTJQZYZXMR-UHFFFAOYSA-N,0.9197333333333337
COc1ccc(C=C2SC(=O)NC2=O)cc1OC,ARJGUVIAPHIKLE-UHFFFAOYSA-N,1.2921072783227006
COc1ccccc1CNC(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,ARMUEROHNXGDOX-UHFFFAOYSA-N,3.05806587394392
CCCCNc1nc2ncnc(Nc3cccc(Cl)c3F)c2cc1C(N)=O,ARSUCDNVLHDDQY-UHFFFAOYSA-N,2.5850935310703704
Cc1ccc(F)cc1CC(CCOCCn1cnc2ccc(N3CCN(C)CC3)cc2c1=O)Cc1cc(C2CC2)nc2[nH]cnc12,ASAODPIUDKCKIO-UHFFFAOYSA-N,2.7041809523809524
CCCC(=O)Nc1c(CO)cncc1-c1ccc(S(C)(=O)=O)cc1,ASGRBCBCRYDCAY-UHFFFAOYSA-N,2.231965625409687
Cc1cc(Nc2ccncn2)nc(N)c1NC(=O)c1ccccc1F,ASGSAWHSDZSDTI-UHFFFAOYSA-N,2.480273563385775
CC1CCC(OC(=O)C(O)c2ccc(O)cc2Cl)C1,ASKUGXINVBBBDL-UHFFFAOYSA-N,2.2085777498841064
Oc1nc2sccc2n1CC1C2CC3CC1CC(O)(C3)C2,ATELTIYUJHVLKA-UHFFFAOYSA-N,2.898904672721205
CC1CCN(c2noc(-c3ccc(NC(N)=O)nc3)n2)C1,ATPUAYVTJICUIH-UHFFFAOYSA-N,1.834541246544798
CCOc1ccc(C(=O)Nc2ccc(NC(=O)CC3CCCC3)cc2)cc1C(=O)NCC1CCN(C(C)CC)CC1,AUAWFDMNAVYEER-UHFFFAOYSA-N,2.784347619047618
CC(C)c1ccc(C(=O)N(CCCN)C(C)c2nc3ccsc3c(=O)n2Cc2ccccc2)cc1,AUDUTGGOPKVRFD-UHFFFAOYSA-N,2.402727272727272
Oc1cccc(CC2NCCc3ccccc32)c1,AUOTVLYEUVDATD-UHFFFAOYSA-N,1.3066383333333338
CC1CC2(O)CCC(=O)N2CCCCC1(C)c1ccc(O)cc1,AVFVHOPANPIZNX-UHFFFAOYSA-N,2.3416048622448993
CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C(C)C)CC2)C(=O)NC1=O,AVXATPWKMARBBB-UHFFFAOYSA-N,2.2808
Cc1nn(-c2cccs2)nc1C(N)=O,AVXRYALJITUNIL-UHFFFAOYSA-N,0.850487948717949
NC1(c2cc(Cl)ccc2Cl)OCCC(CCNCCc2nc3cc(Cl)ccc3s2)NC1=O,AWAKZWDSLCBOFP-UHFFFAOYSA-N,2.5611117142857136
O=C1C=CN(C(=O)C(Cc2cccc([N+](=O)[O-])c2)N2CCNCC2)C1,AWKDMRAMPDIHHW-UHFFFAOYSA-N,1.778496666666667
CC(Oc1ccc(-n2cnnn2)cc1)C(=O)NS(=O)(=O)c1cc(C#CCc2ncccn2)ccc1Cl,AXMOLMTWPINLKM-UHFFFAOYSA-N,1.3552999999999997
CCCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,AXNNMCFXLQSFEQ-UHFFFAOYSA-N,2.1179556813186826
NCC(O)(c1ccc(C(F)(F)F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,AXRNGFFHCSAPNX-UHFFFAOYSA-N,2.8102141779788843
CCN(CCO)CCCC(C)Cn1c(=O)[nH]c2ccc(C(=O)Oc3cc(F)ccc3Cl)c(F)c2c1=O,AXXPLDCNYMBPEJ-UHFFFAOYSA-N,2.5227764705882354
Cc1cccc(C(O)CNCC2CC2)c1,AYYNTBIEOYIJSG-UHFFFAOYSA-N,0.866883333333333
N#Cc1ccc(S(=O)(=O)N2CCN(Cc3cc(Cl)ccc3OCC(=O)O)CC2)cc1,AYZKOSPFDSJKRN-UHFFFAOYSA-N,0.35019999999999984
CC(=O)Nc1ccc2nc(-c3ccncc3)c(C#N)cc2c1-c1ccccc1,AZADQXADAAVZFL-UHFFFAOYSA-N,2.9849960028116818
[O-]C(F)C(Cc1ccc(F)cc1)N1CCCC1,AZCWOIQKXLHDKQ-UHFFFAOYSA-N,1.3926214664502161
CCC(NC(=O)c1scnc1C#N)c1ccncc1,AZFIFPMGXFHVPY-UHFFFAOYSA-N,2.0928421187513457
Cc1cc(OCCC2CCN(c3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C(C)C2)on1,AZKDAKYTWPYHLP-UHFFFAOYSA-N,1.0294999999999994
CCN1C=C(C(=O)CO)S(=O)(=O)c2ccccc2CCC1OC(F)(F)F,AZZYAERHXVZNCZ-UHFFFAOYSA-N,2.4281538961038955
COc1ccc(CCNc2nnc(NC(=O)Cc3ccccc3F)o2)cc1OC,BAARGOPFEBIDNP-UHFFFAOYSA-N,3.0828472533168503
Cc1[nH]c(C(=O)NC2CCCNC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,BAFIFPMDTJEAMN-UHFFFAOYSA-N,2.092278860028861
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)C1(c2ccc(S(C)(=O)=O)cc2)CCN(C(C)C)CCC1(O)F,BASOCRXLTCPXES-UHFFFAOYSA-N,2.6490200000000006
CCCC(C=CC(=O)NC(C#N)CC1=CC=C(N(C)C(Cl)c2nc3ccccc3[nH]2)CC1)CC,BBCDTTQXCBYLMH-UHFFFAOYSA-N,3.1709030845840793
CN(CCO)Cc1c(OC2CCN(CC(O)CNC(=O)c3ccc(Cl)cc3F)CC2)ccc(Cl)c1Cl,BBLRRWIQQSZZIP-UHFFFAOYSA-N,2.34518
NC(=O)C(=O)Nc1ccc(C(F)(F)F)c(Cl)c1Cl,BBNMKMMEVYWUSD-UHFFFAOYSA-N,2.414193392053522
CCN1CCOc2nc(C#Cc3ccccc3)ccc21,BBWWTGMXBMGFIU-UHFFFAOYSA-N,3.316655216170423
CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,2.542424185476858
Cc1cc(-c2cccc(CCC(=O)NC3CCC3)c2)no1,BCHDIIFWXCGGSN-UHFFFAOYSA-N,2.584789007960172
CCCSc1c(C(=O)NC2CCCCC2)cnn1CC(=O)O,BCIRJXOIFUTACJ-UHFFFAOYSA-N,0.06456666666666672
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(C[O-])c(Cl)c4)CC3)CC2)cc1,BCMXGQORNXZCDN-UHFFFAOYSA-N,1.4685700926558822
CC(CS(=O)(=O)N1CCN(c2nccn2C)CC1)c1ccc(N2CCNCC2)cc1,BCNAQFDRDVICPH-UHFFFAOYSA-N,1.8413661324786321
NC(=O)Nc1nc(-c2ccccc2)nn1Cc1ccccc1,BCVBDSDMONJNBM-UHFFFAOYSA-N,3.0409508645413252
CCCc1nn(C2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,BCXNTUIUDUEIBN-UHFFFAOYSA-N,-0.2977000000000001
CNC(=O)c1cnc(C#N)c(F)c1CC(=O)N(C)C(F)(F)F,BDFULQMWRHKXCE-UHFFFAOYSA-N,2.3946727142321125
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,BDGUZDOTNGSANE-UHFFFAOYSA-N,3.26583390733952
CCSCCOC(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,BDPHYPRDXAFART-UHFFFAOYSA-N,2.4526464672157866
COc1ccc(C(=O)Nc2ccccc2N)cc1,BDYVCYUXCNZYRW-UHFFFAOYSA-N,2.0446835319241274
CCN(C(=O)Cc1ccc([SH](=O)(O)c2ccccc2)cc1)C(F)(F)F,BDZLOKLJBVJPOX-UHFFFAOYSA-N,2.6655432765353804
CCc1nc(N)nc(NC2CCCC2)c1Cl,BEGCSGGDVFLEEF-UHFFFAOYSA-N,2.060148207629616
Nc1nc2ccccc2n1CCCNC(=O)c1ccc(Cl)s1,BEIRVRNPQFBPAY-UHFFFAOYSA-N,2.8319006650956573
COc1cc(C(=O)O)cc(C2CCN(S(C)(=O)=O)CC2)c1,BESUCSHPITXLMF-UHFFFAOYSA-N,0.06624300699300699
Cc1ccc(C(=O)Nc2cccc(-c3ncn[nH]3)c2)cc1C,BEUAHYKNCWWWET-UHFFFAOYSA-N,3.193736722694538
CC(C)N(C)CCOc1ncnc(Nc2ccccc2)n1,BEVWKQUAQTXPMA-UHFFFAOYSA-N,1.5708147798742136
COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(C(N)=O)c1,BFBJDUAOFYNKBO-UHFFFAOYSA-N,2.944681784477954
Cn1c(CC(=O)O)cnc1-c1ccccc1,BFLWKWGENXVJAX-UHFFFAOYSA-N,0.16210909090909098
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCCC2)cc1,BFODPUUHEITNCL-UHFFFAOYSA-N,1.6843115789473684
CCCCNC(=O)C(Cc1ccc(S(C)(=O)=O)cc1)c1ccccc1,BFVCHXCOHSLLIL-UHFFFAOYSA-N,3.021022855137667
COc1ccc2noc(=O)n2c1,BFWFCCWPAWIRPI-UHFFFAOYSA-N,0.6781735515873021
Cc1nc(-c2ccccc2)nn1CC1=Nc2ccccc2C1=O,BGCYAIDONYOZSH-UHFFFAOYSA-N,2.8111651941675637
CCCCCCNc1nc(N2CCCCC2)c(N)c(N2CCOCC2)c1Cl,BGILBAWCDFJIRT-UHFFFAOYSA-N,2.671040120126383
NC1(C(=O)NC(c2ccccc2)c2cc(Cl)ccc2Cl)CCN1S(=O)(=O)c1ccc(Br)cc1,BGJMDSKAYXCJHT-UHFFFAOYSA-N,2.4342666666666664
CCOc1ccc(S(=O)(=O)Nc2ccc(C#N)cc2)cc1C(N)=O,BGKPFUAASQRGTO-UHFFFAOYSA-N,1.1400799999999995
CC(CN1CCN(C(=O)Nc2ccccc2)CC1)c1nc2ccccc2[nH]1,BGQSGSUJCVZCGZ-UHFFFAOYSA-N,2.4339079109062975
CC1(c2ccc(N)nc2N)CCCN1,BGSUMAWTNOWAMI-UHFFFAOYSA-N,0.8737206776556776
CCN1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,BHFOAZUWCAOFNI-UHFFFAOYSA-N,2.9762664473684213
CC(=O)NC1CC(CN)=N1,BHFRZORTYIPMHB-UHFFFAOYSA-N,0.2199357142857143
COC(=O)C1=C(C2CCCN(CCc3cccc4ccccc34)CC2)CC1,BHQYTGYUUMEVJV-UHFFFAOYSA-N,2.8113516108597283
O=C(Nc1cccc(C(c2ccc(Cl)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,BHWSCHHFXXLHSE-UHFFFAOYSA-N,3.4237624999999987
NC1=CC=C(C(CNC(=O)Nc2ccccc2)c2nc3ccccc3s2)CC1,BIEHCAWOZFLVDK-UHFFFAOYSA-N,3.1794987233109073
CNCCC(=O)N1CCN(c2ccc(Cl)cc2Cl)CC1,BIVBJMSFRBOBHD-UHFFFAOYSA-N,2.0296393557583614
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCC(=O)O)cc1,BIXQCHNFWSBCNZ-UHFFFAOYSA-N,0.7397750000000003
CS(=O)(=O)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,BJQOIONBUWAKIV-UHFFFAOYSA-N,2.2665145296942755
O=C(CC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCCCC2)cs1,BJSAKJOKXOUPBJ-UHFFFAOYSA-N,2.8677001797142108
O=C1CN(Cc2ccc(Cl)cc2)c2ccccc2N1,BJVVHWZUHYEQML-UHFFFAOYSA-N,2.7313445081833483
O=C(O)Cn1c(=O)cc(O)c2ccccc21,BKTIIYLACGSDKX-UHFFFAOYSA-N,-0.05101904761904764
Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,BLDPIMMVZOJKJN-UHFFFAOYSA-N,2.338278501400561
O=C(Nc1cccc(O)c1Cl)c1cc(N2CCOCC2)nc(-c2ccccc2)n1,BLDYMPMRKHMOJV-UHFFFAOYSA-N,3.06425917229901
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCc2ccccc2)C1)C1CCCCC1,BLJRIUMEKILZNZ-UHFFFAOYSA-N,1.81068704901961
Cc1ncc(-c2ccnc(Nc3ccccc3)n2)n1CCCCCC(=O)O,BLKSFRXKZKWMSN-UHFFFAOYSA-N,1.4649090909090898
O=C(NCC(c1ccccc1)N1CCNCC1)c1ccc(-c2ncc(N3CCOCC3)cc2O)cc1,BMMMTGHPUYEFCX-UHFFFAOYSA-N,2.4840202222222216
CCC(CC)NC(=O)c1cncc(S(N)(=O)=O)c1Pc1cccs1,BNMUZLPOTBBMTM-UHFFFAOYSA-N,2.1763010119047617
NC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,BNOCFRPSHWRTJH-UHFFFAOYSA-N,2.8663484672959267
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)OC)s1,BNUGEGRVJHGBHW-UHFFFAOYSA-N,2.7617075605819577
Cc1nc(C(=O)N2CCCC3(CCN(Cc4ccc(F)cc4)CC3)CC2)ccc1Cl,BNVUVXDLUCZYOD-UHFFFAOYSA-N,2.6890342391304336
CCNC(=O)c1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2O)cc1,BOCZMARRHRODRT-UHFFFAOYSA-N,2.151179267399267
CN(CCC(C)(C)CCCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,BOKANKRURMVYEZ-UHFFFAOYSA-N,2.0325071770334935
O=c1[nH]c2c(O)ccc(C(O)CNCCSCCCNCCc3ccccc3F)c2s1,BPNQTZONTCDMBJ-UHFFFAOYSA-N,1.0362333333333331
N#CC1CCN(c2nnc(-n3cccc3)n2-c2ccc(-c3nn[nH]n3)cc2F)C1,BQCMVXDWFFXWLQ-UHFFFAOYSA-N,0.8399
COc1ccc(C(=O)Nc2ccc(NC(=O)c3ncccc3OC)c(OC)c2)cc1,BQHMZXQOQJBQGC-UHFFFAOYSA-N,2.9123414328083443
CC(=O)NCCNC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccccc3c2C=[SH]C1C,BQIWQMROCCIBDC-UHFFFAOYSA-N,2.4120827233115474
Nc1cc(COc2ccccc2)nc2ccccc12,BQJGCYAOWXVNIK-UHFFFAOYSA-N,3.160522857538463
Nc1nc2ccccc2n1CCOCCCS(=O)(=O)CCCl,BQKKKYLLMBJVTD-UHFFFAOYSA-N,1.776635256788783
CCOc1ccccc1-c1cc(C(F)(F)F)ccc1Sc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,BQLCMIJVEGKWGB-UHFFFAOYSA-N,3.330907931552466
CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,BQWCXAMITVBWIR-UHFFFAOYSA-N,3.2491390342692226
COc1ccc(C(=O)NS(=O)(=O)c2ccccc2)cc1C(=O)NC1CCCNC1,BRAGWECHIKLOTI-UHFFFAOYSA-N,1.367234999999999
CCCN(CC)C(=O)c1ccc(C2=C(CCCN(CC(C)C)C(C)C)CC2)cc1,BRLMWYZIDDAGIB-UHFFFAOYSA-N,2.6192160000000007
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1ccccc1,BRLUUZLDWNKRGX-UHFFFAOYSA-N,2.9300873343498774
O=C(Cc1ccc(F)cc1F)NC1CCC1,BRMJWYXPZHXKJE-UHFFFAOYSA-N,2.472967083206645
Nc1nc(-c2ccccc2)cnc1O,BSUAAUOIMYXHGK-UHFFFAOYSA-N,1.5155634687213932
Cc1ccc(C)c(NC(=O)CCSCC(=O)N2CCN(CCOCCc3ccc(F)cc3)CC2)c1,BSXOWWFIYFBQME-UHFFFAOYSA-N,2.4275393939393934
O=C1NC(=CSc2cccc(Cl)c2Cl)C(=O)CS1,BSZBORLJRACDLK-UHFFFAOYSA-N,2.5095936495460176
CC(COC(C)C)NC(=O)CNC(=O)C1CCCCC1C(=O)N1CCN(c2ccc(F)cc2)CC1,BTDXXKWRUGDNAR-UHFFFAOYSA-N,2.3756664222052466
CC(=O)Nc1ccc(C(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,BTZQCBBIISJOGN-UHFFFAOYSA-N,2.229599939748015
CCC(=O)Nc1nc2ccc(N3CCN(C(=O)c4ccccc4)CC3)nc2cc1OCCCN1CCOCC1,BUDBSCBMTCEOJP-UHFFFAOYSA-N,2.6746160523021287
CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,BVHDRMREZVWFHJ-UHFFFAOYSA-N,2.566079185463659
Cc1cc(C(C)C)c(C)cc1C(=O)N1CCC2(CCN(C)C)CCCC2C1,BVHPBLINZJDNOX-UHFFFAOYSA-N,2.568337639751553
CS(=O)(=O)c1ccc(C(=O)NCCCCN2CCCC2)cc1,BVRUQJDJMFGIHD-UHFFFAOYSA-N,1.3153787204301077
N#CCNC(=O)C1CCCCC1C(=O)N1CCc2[nH]ncc2C1,BWDVXWDNPBSATE-UHFFFAOYSA-N,1.425178306878307
COc1cc(N2CCOCC2)nc2c1ncc1ccccc12,BWKPMUOPTNIQCI-UHFFFAOYSA-N,2.5592724688651405
COc1ccc(C(O)CNC(C)C2CCCCCCCC(C#N)O2)cc1,BWNMSSBMZQMZIQ-UHFFFAOYSA-N,1.6420388888888895
